Unnamed: 0,text,humor,pred,result,good,bad,accuracy
10,"Now, for a long time, I viewed these things in the way I was trained to view them, either as a social problem - refer to social services - or as a mental health problem - refer to mental health services.",,False,bad,,,
11,And then something happened to make me rethink my entire approach.,,False,bad,,,
12,"When I finished my residency, I wanted to go someplace where I felt really needed, someplace where I could make a difference.",,False,bad,,,
13,"So I came to work for California Pacific Medical Center, one of the best private hospitals in Northern California, and together, we opened a clinic in Bayview-Hunters Point, one of the poorest, most underserved neighborhoods in San Francisco.",,False,bad,,,
14,"Now, prior to that point, there had been only one pediatrician in all of Bayview to serve more than 10,000 children, so we hung a shingle, and we were able to provide top-quality care regardless of ability to pay.",,False,bad,,,
15,It was so cool.,,True,bad,,,
16,"We targeted the typical health disparities: access to care, immunization rates, asthma hospitalization rates, and we hit all of our numbers.",,False,bad,,,
17,We felt very proud of ourselves.,,False,bad,,,
18,But then I started noticing a disturbing trend.,,False,bad,,,
19,"A lot of kids were being referred to me for ADHD, or Attention Deficit Hyperactivity Disorder, but when I actually did a thorough history and physical, what I found was that for most of my patients, I couldn't make a diagnosis of ADHD.",,False,bad,,,
20,Most of the kids I was seeing had experienced such severe trauma that it felt like something else was going on.,,False,bad,,,
21,Somehow I was missing something important.,,False,bad,,,
22,"Now, before I did my residency, I did a master's degree in public health, and one of the things that they teach you in public health school is that if you're a doctor and you see 100 kids that all drink from the same well, and 98 of them develop diarrhea, you can go ahead and write that prescription for dose after dose after dose of antibiotics, or you can walk over and say, ""What the hell is in this well?""",,True,bad,,,
23,So I began reading everything that I could get my hands on about how exposure to adversity affects the developing brains and bodies of children.,,False,bad,,,
24,"And then one day, my colleague walked into my office, and he said, ""Dr. Burke, have you seen this?""",,True,bad,,,
25,In his hand was a copy of a research study called the Adverse Childhood Experiences Study.,,False,bad,,,
26,That day changed my clinical practice and ultimately my career.,,False,bad,,,
27,The Adverse Childhood Experiences Study is something that everybody needs to know about.,,False,bad,,,
28,"It was done by Dr. Vince Felitti at Kaiser and Dr. Bob Anda at the CDC, and together, they asked 17,500 adults about their history of exposure to what they called ""adverse childhood experiences,"" or ACEs.",,False,bad,,,
29,"Those include physical, emotional, or sexual abuse; physical or emotional neglect; parental mental illness, substance dependence, incarceration; parental separation or divorce; or domestic violence.",,False,bad,,,
30,"For every yes, you would get a point on your ACE score.",,False,bad,,,
31,And then what they did was they correlated these ACE scores against health outcomes.,,False,bad,,,
32,What they found was striking.,,False,bad,,,
33,"Two things: Number one, ACEs are incredibly common.",,False,bad,,,
34,"Sixty-seven percent of the population had at least one ACE, and 12.6 percent, one in eight, had four or more ACEs.",,False,bad,,,
35,"The second thing that they found was that there was a dose-response relationship between ACEs and health outcomes: the higher your ACE score, the worse your health outcomes.",,False,bad,,,
36,"For a person with an ACE score of four or more, their relative risk of chronic obstructive pulmonary disease was two and a half times that of someone with an ACE score of zero.",,False,bad,,,
37,"For hepatitis, it was also two and a half times.",,True,bad,,,
38,"For depression, it was four and a half times.",,True,bad,,,
39,"For suicidality, it was 12 times.",,False,bad,,,
40,"A person with an ACE score of seven or more had triple the lifetime risk of lung cancer and three and a half times the risk of ischemic heart disease, the number one killer in the United States of America.",,False,bad,,,
41,"Well, of course this makes sense.",,False,bad,,,
42,"Some people looked at this data and they said, ""Come on.",,False,bad,,,
43,"You have a rough childhood, you're more likely to drink and smoke and do all these things that are going to ruin your health.",,False,bad,,,
44,This isn't science.,,False,bad,,,
45,"This is just bad behavior.""",,True,bad,,,
46,It turns out this is exactly where the science comes in.,,True,bad,,,
47,We now understand better than we ever have before how exposure to early adversity affects the developing brains and bodies of children.,,False,bad,,,
48,"It affects areas like the nucleus accumbens, the pleasure and reward center of the brain that is implicated in substance dependence.",,False,bad,,,
49,"It inhibits the prefrontal cortex, which is necessary for impulse control and executive function, a critical area for learning.",,False,bad,,,
50,"And on MRI scans, we see measurable differences in the amygdala, the brain's fear response center.",,False,bad,,,
51,"So there are real neurologic reasons why folks exposed to high doses of adversity are more likely to engage in high-risk behavior, and that's important to know.",,False,bad,,,
52,"But it turns out that even if you don't engage in any high-risk behavior, you're still more likely to develop heart disease or cancer.",,False,bad,,,
53,"The reason for this has to do with the hypothalamic–pituitary–adrenal axis, the brain's and body's stress response system that governs our fight-or-flight response.",,False,bad,,,
54,How does it work?,,False,bad,,,
55,"Well, imagine you're walking in the forest and you see a bear.",,True,bad,,,
56,"Immediately, your hypothalamus sends a signal to your pituitary, which sends a signal to your adrenal gland that says, ""Release stress hormones!",,True,bad,,,
57,"Adrenaline! Cortisol!""",,False,bad,,,
58,"And so your heart starts to pound, Your pupils dilate, your airways open up, and you are ready to either fight that bear or run from the bear.",,True,bad,,,
59,And that is wonderful if you're in a forest and there's a bear.,,True,bad,,,
60,(Laughter),,True,bad,,,
61,"But the problem is what happens when the bear comes home every night, and this system is activated over and over and over again, and it goes from being adaptive, or life-saving, to maladaptive, or health-damaging.",,False,bad,,,
62,"Children are especially sensitive to this repeated stress activation, because their brains and bodies are just developing.",,False,bad,,,
63,"High doses of adversity not only affect brain structure and function, they affect the developing immune system, developing hormonal systems, and even the way our DNA is read and transcribed.",,False,bad,,,
64,"So for me, this information threw my old training out the window, because when we understand the mechanism of a disease, when we know not only which pathways are disrupted, but how, then as doctors, it is our job to use this science for prevention and treatment.",,False,bad,,,
65,That's what we do.,,False,bad,,,
66,"So in San Francisco, we created the Center for Youth Wellness to prevent, screen and heal the impacts of ACEs and toxic stress.",,False,bad,,,
67,"We started simply with routine screening of every one of our kids at their regular physical, because I know that if my patient has an ACE score of 4, she's two and a half times as likely to develop hepatitis or COPD, she's four and half times as likely to become depressed, and she's 12 times as likely to attempt to take her own life as my patient with zero ACEs.",,False,bad,,,
68,I know that when she's in my exam room.,,True,bad,,,
69,"For our patients who do screen positive, we have a multidisciplinary treatment team that works to reduce the dose of adversity and treat symptoms using best practices, including home visits, care coordination, mental health care, nutrition, holistic interventions, and yes, medication when necessary.",,False,bad,,,
70,"But we also educate parents about the impacts of ACEs and toxic stress the same way you would for covering electrical outlets, or lead poisoning, and we tailor the care of our asthmatics and our diabetics in a way that recognizes that they may need more aggressive treatment, given the changes to their hormonal and immune systems.",,False,bad,,,
71,"So the other thing that happens when you understand this science is that you want to shout it from the rooftops, because this isn't just an issue for kids in Bayview.",,False,bad,,,
72,"I figured the minute that everybody else heard about this, it would be routine screening, multi-disciplinary treatment teams, and it would be a race to the most effective clinical treatment protocols.",,False,bad,,,
73,Yeah.,,True,bad,,,
74,That did not happen.,,True,bad,,,
75,And that was a huge learning for me.,,False,bad,,,
76,What I had thought of as simply best clinical practice I now understand to be a movement.,,False,bad,,,
77,"In the words of Dr. Robert Block, the former President of the American Academy of Pediatrics, ""Adverse childhood experiences are the single greatest unaddressed public health threat facing our nation today.""",,False,bad,,,
78,"And for a lot of people, that's a terrifying prospect.",,False,bad,,,
79,The scope and scale of the problem seems so large that it feels overwhelming to think about how we might approach it.,,False,bad,,,
80,"But for me, that's actually where the hopes lies, because when we have the right framework, when we recognize this to be a public health crisis, then we can begin to use the right tool kit to come up with solutions.",,False,bad,,,
81,"From tobacco to lead poisoning to HIV/AIDS, the United States actually has quite a strong track record with addressing public health problems, but replicating those successes with ACEs and toxic stress is going to take determination and commitment, and when I look at what our nation's response has been so far, I wonder, why haven't we taken this more seriously?",,False,bad,,,
82,"You know, at first I thought that we marginalized the issue because it doesn't apply to us.",,False,bad,,,
83,That's an issue for those kids in those neighborhoods.,,False,bad,,,
84,"Which is weird, because the data doesn't bear that out.",,False,bad,,,
85,"The original ACEs study was done in a population that was 70 percent Caucasian, 70 percent college-educated.",,False,bad,,,
86,"But then, the more I talked to folks, I'm beginning to think that maybe I had it completely backwards.",,False,bad,,,
87,"If I were to ask how many people in this room grew up with a family member who suffered from mental illness, I bet a few hands would go up.",,True,bad,,,
88,"And then if I were to ask how many folks had a parent who maybe drank too much, or who really believed that if you spare the rod, you spoil the child, I bet a few more hands would go up.",,True,bad,,,
89,"Even in this room, this is an issue that touches many of us, and I am beginning to believe that we marginalize the issue because it does apply to us.",,False,bad,,,
90,Maybe it's easier to see in other zip codes because we don't want to look at it.,,True,bad,,,
91,We'd rather be sick.,,True,bad,,,
92,"Fortunately, scientific advances and, frankly, economic realities make that option less viable every day.",,False,bad,,,
93,The science is clear: Early adversity dramatically affects health across a lifetime.,,False,bad,,,
94,"Today, we are beginning to understand how to interrupt the progression from early adversity to disease and early death, and 30 years from now, the child who has a high ACE score and whose behavioral symptoms go unrecognized, whose asthma management is not connected, and who goes on to develop high blood pressure and early heart disease or cancer will be just as anomalous as a six-month mortality from HIV/AIDS.",,False,bad,,,
95,"People will look at that situation and say, ""What the heck happened there?""",,True,bad,,,
96,This is treatable.,,False,bad,,,
97,This is beatable.,,True,bad,,,
98,"The single most important thing that we need today is the courage to look this problem in the face and say, this is real and this is all of us.",,False,bad,,,
99,I believe that we are the movement.,,False,bad,,,
100,Thank you.,,False,bad,,,
0,I want to discuss with you this afternoon why you're going to fail to have a great career.,,True,bad,,,
1,(Laughter) I'm an economist.,,True,bad,,,
2,I do dismal.,,True,bad,,,
3,"End of the day, it's ready for dismal remarks.",,True,bad,,,
4,I only want to talk to those of you who want a great career.,,False,bad,,,
5,I know some of you have already decided you want a good career.,,True,bad,,,
6,"You're going to fail, too.",,True,bad,,,
7,"(Laughter) Because - goodness, you're all cheery about failing.",,True,bad,,,
8,"(Laughter) Canadian group, undoubtedly.",,True,bad,,,
9,(Laughter),,True,bad,,,
10,"Those trying to have good careers are going to fail, because, really, good jobs are now disappearing.",,False,bad,,,
11,"There are great jobs and great careers, and then there are the high-workload, high-stress, bloodsucking, soul-destroying kinds of jobs, and practically nothing in-between.",,False,bad,,,
12,So people looking for good jobs are going to fail.,,False,bad,,,
13,"I want to talk about those looking for great jobs, great careers, and why you're going to fail.",,False,bad,,,
14,"First reason is that no matter how many times people tell you, ""If you want a great career, you have to pursue your passion, you have to pursue your dreams, you have to pursue the greatest fascination in your life,"" you hear it again and again, and then you decide not to do it.",,True,bad,,,
15,"It doesn't matter how many times you download Steven J.'s Stanford commencement address, you still look at it and decide not to do it.",,True,bad,,,
16,I'm not quite sure why you decide not to do it.,,True,bad,,,
17,You're too lazy to do it.,,True,bad,,,
18,It's too hard.,,False,bad,,,
19,"You're afraid if you look for your passion and don't find it, you'll feel like you're an idiot, so then you make excuses about why you're not going to look for your passion.",,False,bad,,,
20,"They are excuses, ladies and gentlemen.",,False,bad,,,
21,We're going to go through a whole long list - your creativity in thinking of excuses not to do what you really need to do if you want to have a great career.,,False,bad,,,
22,"So, for example, one of your great excuses is: (Sigh) ""Well, great careers are really and truly, for most people, just a matter of luck.",,False,bad,,,
23,"So I'm going to stand around, I'm going to try to be lucky, and if I'm lucky, I'll have a great career.",,False,bad,,,
24,"If not, I'll have a good career.""",,True,bad,,,
25,"But a good career is an impossibility, so that's not going to work.",,False,bad,,,
26,"Then, your other excuse is, ""Yes, there are special people who pursue their passions, but they are geniuses.",,True,bad,,,
27,They are Steven J. I'm not a genius.,,True,bad,,,
28,"When I was five, I thought I was a genius, but my professors have beaten that idea out of my head long since.""",,True,bad,,,
29,"(Laughter) ""And now I know I am completely competent.""",,True,bad,,,
30,"Now, you see, if this was 1950, being completely competent - that would have given you a great career.",,True,bad,,,
31,But guess what?,,True,bad,,,
32,"This is almost 2012, and saying to the world, ""I am totally, completely competent,"" is damning yourself with the faintest of praise.",,True,bad,,,
33,"And then, of course, another excuse: ""Well, I would do this, I would do this, but, but - well, after all, I'm not weird.",,True,bad,,,
34,Everybody knows that people who pursue their passions are somewhat obsessive.,,True,bad,,,
35,A little strange.,,True,bad,,,
36,Hmm?,,True,bad,,,
37,Hmm?,,True,bad,,,
38,Okay?,,True,bad,,,
39,"You know, a fine line between madness and genius.",,True,bad,,,
40,"""I'm not weird.",,True,bad,,,
41,I've read Steven J.'s biography.,,True,bad,,,
42,Oh my goodness - I'm not that person.,,True,bad,,,
43,I am nice.,,True,bad,,,
44,I am normal.,,False,bad,,,
45,"I'm a nice, normal person, and nice, normal people - don't have passion.""",,True,bad,,,
46,"(Laughter) ""Ah, but I still want a great career.",,False,bad,,,
47,"I'm not prepared to pursue my passion, so I know what I'm going to do, because I have a solution.",,False,bad,,,
48,I have a strategy.,,False,bad,,,
49,It's the one Mommy and Daddy told me about.,,False,bad,,,
50,"Mommy and Daddy told me that if I worked hard, I'd have a good career.",,False,bad,,,
51,"So, if you work hard and have a good career, if you work really, really, really hard, you'll have a great career.",,False,bad,,,
52,"Doesn't that, like, mathematically make sense?""",,False,bad,,,
53,Hmm.,,True,bad,,,
54,Not.,,True,bad,,,
55,But you've managed to talk yourself into that.,,False,bad,,,
56,You know what?,,True,bad,,,
57,Here's a little secret:,,True,bad,,,
58,You want to work?,,True,bad,,,
59,"You want to work really, really, really hard?",,True,bad,,,
60,You know what?,,True,bad,,,
61,You'll succeed.,,True,bad,,,
62,"The world will give you the opportunity to work really, really, really, really hard.",,False,bad,,,
63,"But, are you so sure that that's going to give you a great career, when all the evidence is to the contrary?",,False,bad,,,
64,So let's deal with those of you who are trying to find your passion.,,False,bad,,,
65,"You actually understand that you really had better do it, never mind the excuses.",,True,bad,,,
66,You're trying to find your passion - (Sigh) and you're so happy.,,True,bad,,,
67,You found something you're interested in.,,False,bad,,,
68,"""I have an interest!",,False,bad,,,
69,"I have an interest!""",,False,bad,,,
70,You tell me.,,False,bad,,,
71,"You say, ""I have an interest!""",,True,bad,,,
72,"I say, ""That's wonderful!",,False,bad,,,
73,"And what are you trying to tell me?""",,False,bad,,,
74,"""Well, I have an interest.""",,False,bad,,,
75,"I say, ""Do you have passion?""",,False,bad,,,
76,"""I have an interest,"" you say.",,False,bad,,,
77,"""Your interest is compared to what?""",,False,bad,,,
78,"""Well, I'm interested in this.""",,False,bad,,,
79,"""And what about the rest of humanity's activities?""",,False,bad,,,
80,"""I'm not interested in them.""",,True,bad,,,
81,"""You've looked at them all, have you?""",,False,bad,,,
82,"""No.",,True,bad,,,
83,"Not exactly.""",,True,bad,,,
84,Passion is your greatest love.,,False,bad,,,
85,Passion is the thing that will help you create the highest expression of your talent.,,False,bad,,,
86,"Passion, interest - it's not the same thing.",,False,bad,,,
87,"Are you really going to go to your sweetie and say, ""Marry me!",,True,bad,,,
88,"You're interesting.""",,True,bad,,,
89,(Laughter) Won't happen.,,True,bad,,,
90,"Won't happen, and you will die alone.",,True,bad,,,
91,(Laughter),,True,bad,,,
92,"What you want, what you want, what you want, is passion.",,False,bad,,,
93,It is beyond interest.,,False,bad,,,
94,"You need 20 interests, and then one of them, one of them might grab you, one of them might engage you more than anything else, and then you may have found your greatest love, in comparison to all the other things that interest you, and that's what passion is.",,False,bad,,,
95,"I have a friend, proposed to his sweetie.",,True,bad,,,
96,He was an economically rational person.,,False,bad,,,
97,"He said to his sweetie, ""Let us marry.",,True,bad,,,
98,"Let us merge our interests."" (Laughter) Yes, he did.",,True,bad,,,
99,"""I love you truly,"" he said.",,False,bad,,,
100,"""I love you deeply.",,False,bad,,,
101,I love you more than any other woman I've ever encountered.,,False,bad,,,
102,"I love you more than Mary, Jane, Susie, Penelope, Ingrid, Gertrude, Gretel - I was on a German exchange program then.",,True,bad,,,
103,"I love you more than -""",,False,bad,,,
104,All right.,,False,bad,,,
105,She left the room halfway through his enumeration of his love for her.,,True,bad,,,
106,"After he got over his surprise at being, you know, turned down, he concluded he'd had a narrow escape from marrying an irrational person.",,True,bad,,,
107,"Although, he did make a note to himself that the next time he proposed, it was perhaps not necessary to enumerate all of the women he had auditioned for the part.",,True,bad,,,
108,(Laughter),,True,bad,,,
109,But the point stands.,,False,bad,,,
110,"You must look for alternatives so that you find your destiny, or are you afraid of the word ""destiny""?",,True,bad,,,
111,"Does the word ""destiny"" scare you?",,True,bad,,,
112,That's what we're talking about.,,False,bad,,,
113,"And if you don't find the highest expression of your talent, if you settle for ""interesting,"" what the hell ever that means, do you know what will happen at the end of your long life?",,True,bad,,,
114,"Your friends and family will be gathered in the cemetery, and there beside your gravesite will be a tombstone, and inscribed on that tombstone it will say, ""Here lies a distinguished engineer, who invented Velcro.""",,True,bad,,,
115,"But what that tombstone should have said, in an alternative lifetime, what it should have said if it was your highest expression of talent, was, ""Here lies the last Nobel Laureate in Physics, who formulated the Grand Unified Field Theory and demonstrated the practicality of warp drive.""",,True,bad,,,
116,"(Laughter) Velcro, indeed!",,True,bad,,,
117,(Laughter),,True,bad,,,
118,One was a great career.,,False,bad,,,
119,One was a missed opportunity.,,False,bad,,,
120,"But then, there are some of you who, in spite of all these excuses, you will find, you will find your passion.",,False,bad,,,
121,And you'll still fail.,,True,bad,,,
122,"You're going to fail, because - because you're not going to do it, because you will have invented a new excuse, any excuse to fail to take action, and this excuse, I've heard so many times: ""Yes, I would pursue a great career, but, I value human relationships - (Laughter) more than accomplishment.",,True,bad,,,
123,I want to be a great friend.,,False,bad,,,
124,I want to be a great spouse.,,True,bad,,,
125,"I want to be a great parent, and I will not sacrifice them on the altar of great accomplishment.""",,False,bad,,,
126,(Laughter),,True,bad,,,
127,What do you want me to say?,,True,bad,,,
128,"Now, do you really want me to say now, tell you, ""Really, I swear I don't kick children.""",,True,bad,,,
129,(Laughter) Look at the worldview you've given yourself.,,False,bad,,,
130,You're a hero no matter what.,,False,bad,,,
131,"And I, by suggesting ever so delicately that you might want a great career, must hate children.",,True,bad,,,
132,I don't hate children.,,False,bad,,,
133,I don't kick them.,,True,bad,,,
134,"Yes, there was a little kid wandering through this building when I came here, and no, I didn't kick him.",,True,bad,,,
135,"(Laughter) Course, I had to tell him the building was for adults only, and to get out.",,True,bad,,,
136,"He mumbled something about his mother, and I told him she'd probably find him outside anyway.",,True,bad,,,
137,"Last time I saw him, he was on the stairs crying.",,True,bad,,,
138,(Laughter),,True,bad,,,
139,What a wimp.,,True,bad,,,
140,(Laughter),,True,bad,,,
141,But what do you mean?,,False,bad,,,
142,That's what you expect me to say.,,True,bad,,,
143,Do you really think it's appropriate that you should actually take children and use them as a shield?,,False,bad,,,
144,"You know what will happen someday, you ideal parent, you?",,True,bad,,,
145,"The kid will come to you someday and say, ""I know what I want to be.",,True,bad,,,
146,"I know what I'm going to do with my life.""",,False,bad,,,
147,You are so happy.,,False,bad,,,
148,"It's the conversation a parent wants to hear, because your kid's good in math, and you know you're going to like what comes next.",,False,bad,,,
149,"Says your kid, ""I have decided I want to be a magician.",,True,bad,,,
150,"I want to perform magic tricks on the stage.""",,True,bad,,,
151,(Laughter),,True,bad,,,
152,And what do you say?,,True,bad,,,
153,"You say, you say, ""That's risky, kid.",,True,bad,,,
154,"Might fail, kid.",,True,bad,,,
155,"Don't make a lot of money at that, kid.",,True,bad,,,
156,"I don't know, kid, you should think about that again, kid.",,False,bad,,,
157,"You're so good at math, why don't you -""",,False,bad,,,
158,"The kid interrupts you and says, ""But it is my dream.",,False,bad,,,
159,"It is my dream to do this.""",,False,bad,,,
160,And what are you going to say?,,False,bad,,,
161,You know what you're going to say?,,True,bad,,,
162,"""Look kid.",,False,bad,,,
163,"I had a dream once, too, but - But -""",,False,bad,,,
164,"So how are you going to finish the sentence with your ""but""?",,True,bad,,,
165,"""But.",,True,bad,,,
166,"I had a dream too, once, kid, but I was afraid to pursue it.""",,False,bad,,,
167,"Or are you going to tell him this: ""I had a dream once, kid.",,True,bad,,,
168,"But then, you were born.""",,False,bad,,,
169,(Laughter),,True,bad,,,
170,"Do you really want to use your family, do you really ever want to look at your spouse and your kid, and see your jailers?",,False,bad,,,
171,"There was something you could have said to your kid, when he or she said, ""I have a dream.""",,True,bad,,,
172,"You could have said - looked the kid in the face and said, ""Go for it, kid!",,True,bad,,,
173,"Just like I did.""",,False,bad,,,
174,"But you won't be able to say that, because you didn't.",,False,bad,,,
175,So you can't.,,False,bad,,,
176,(Laughter),,True,bad,,,
177,And so the sins of the parents are visited on the poor children.,,False,bad,,,
178,Why will you seek refuge in human relationships as your excuse not to find and pursue your passion?,,False,bad,,,
179,You know why.,,True,bad,,,
180,"In your heart of hearts, you know why, and I'm being deadly serious.",,True,bad,,,
181,You know why you would get all warm and fuzzy and wrap yourself up in human relationships.,,True,bad,,,
182,It is because you are - you know what you are.,,False,bad,,,
183,You're afraid to pursue your passion.,,False,bad,,,
184,You're afraid to look ridiculous.,,True,bad,,,
185,You're afraid to try.,,False,bad,,,
186,You're afraid you may fail.,,False,bad,,,
187,"Great friend, great spouse, great parent, great career.",,False,bad,,,
188,Is that not a package?,,True,bad,,,
189,Is that not who you are?,,False,bad,,,
190,How can you be one without the other?,,False,bad,,,
191,But you're afraid.,,False,bad,,,
192,And that's why you're not going to have a great career.,,False,bad,,,
193,"Unless - ""unless,"" that most evocative of all English words - ""unless.""",,True,bad,,,
194,"But the ""unless"" word is also attached to that other, most terrifying phrase, ""If only I had ...""",,True,bad,,,
195,"""If only I had ...""",,True,bad,,,
196,"If you ever have that thought ricocheting in your brain, it will hurt a lot.",,False,bad,,,
197,"So, those are the many reasons why you are going to fail to have a great career.",,False,bad,,,
198,Unless - Unless.,,True,bad,,,
199,Thank you.,,False,bad,,,
0,I'll tell you a little bit about irrational behavior.,,False,bad,,,
1,"Not yours, of course - other people's.",,False,bad,,,
2,(Laughter),,True,bad,,,
3,"So after being at MIT for a few years, I realized that writing academic papers is not that exciting.",,True,bad,,,
4,"You know, I don't know how many of those you read, but it's not fun to read and often not fun to write - even worse to write.",,True,bad,,,
5,So I decided to try and write something more fun.,,False,bad,,,
6,And I came up with an idea that I would write a cookbook.,,True,bad,,,
7,"And the title for my cookbook was going to be, ""Dining Without Crumbs: The Art of Eating Over the Sink."" (Laughter)",,True,bad,,,
8,And it was going to be a look at life through the kitchen.,,False,bad,,,
9,I was quite excited about this.,,True,bad,,,
10,"I was going to talk a little bit about research, a little bit about the kitchen.",,False,bad,,,
11,"We do so much in the kitchen, I thought this would be interesting.",,True,bad,,,
12,"I wrote a couple of chapters, and took it to MIT Press and they said, ""Cute, but not for us.",,True,bad,,,
13,"Go and find somebody else.""",,True,bad,,,
14,"I tried other people, and everybody said the same thing, ""Cute.",,True,bad,,,
15,"Not for us.""",,False,bad,,,
16,"Until somebody said, ""Look, if you're serious about this, you have to write about your research first; you have to publish something, then you'll get the opportunity to write something else.",,False,bad,,,
17,"If you really want to do it, you have to do it.""",,False,bad,,,
18,"I said, ""I don't want to write about my research.",,False,bad,,,
19,"I do it all day long, I want to write something a bit more free, less constrained.""",,False,bad,,,
20,"And this person was very forceful and said, ""Look, that's the only way you'll ever do it.""",,True,bad,,,
21,"So I said, ""Okay, if I have to do it -""",,False,bad,,,
22,I had a sabbatical.,,False,bad,,,
23,"I said, ""I'll write about my research, if there's no other way.",,True,bad,,,
24,"And then I'll get to do my cookbook.""",,True,bad,,,
25,"So, I wrote a book on my research.",,False,bad,,,
26,And it turned out to be quite fun in two ways.,,False,bad,,,
27,"First of all, I enjoyed writing.",,False,bad,,,
28,But the more interesting thing was that I started learning from people.,,False,bad,,,
29,"It's a fantastic time to write, because there's so much feedback you can get from people.",,False,bad,,,
30,"People write to me about their personal experience, and about their examples, and where they disagree, and their nuances.",,False,bad,,,
31,"And even being here - I mean, the last few days, I've known heights of obsessive behavior I never thought about.",,True,bad,,,
32,(Laughter),,True,bad,,,
33,Which I think is just fascinating.,,True,bad,,,
34,"I will tell you a little bit about irrational behavior, and I want to start by giving you some examples of visual illusion as a metaphor for rationality.",,False,bad,,,
35,So think about these two tables.,,False,bad,,,
36,And you must have seen this illusion.,,True,bad,,,
37,"If I asked you what's longer, the vertical line on the table on the left, or the horizontal line on the table on the right, which one seems longer?",,True,bad,,,
38,Can anybody see anything but the left one being longer?,,True,bad,,,
39,"No, right?",,True,bad,,,
40,It's impossible.,,False,bad,,,
41,But the nice thing about visual illusion is we can easily demonstrate mistakes.,,False,bad,,,
42,So I can put some lines on; it doesn't help.,,True,bad,,,
43,I can animate the lines.,,False,bad,,,
44,"And to the extent you believe I didn't shrink the lines, which I didn't, I've proven to you that your eyes were deceiving you.",,False,bad,,,
45,"Now, the interesting thing about this is when I take the lines away, it's as if you haven't learned anything in the last minute.",,True,bad,,,
46,(Laughter),,True,bad,,,
47,"You can't look at this and say, ""Now I see reality as it is.""",,False,bad,,,
48,Right?,,True,bad,,,
49,It's impossible to overcome this sense that this is indeed longer.,,False,bad,,,
50,"Our intuition is really fooling us in a repeatable, predictable, consistent way.",,False,bad,,,
51,"and there is almost nothing we can do about it, aside from taking a ruler and starting to measure it.",,False,bad,,,
52,Here's another one.,,False,bad,,,
53,It's one of my favorite illusions.,,True,bad,,,
54,What color is the top arrow pointing to?,,False,bad,,,
55,Audience: Brown.,,True,bad,,,
56,Dan Ariely: Brown.,,True,bad,,,
57,Thank you.,,False,bad,,,
58,The bottom one?,,False,bad,,,
59,Yellow.,,False,bad,,,
60,Turns out they're identical.,,True,bad,,,
61,Can anybody see them as identical?,,False,bad,,,
62,"Very, very hard.",,False,bad,,,
63,I can cover the rest of the cube up.,,True,bad,,,
64,"If I cover the rest of the cube, you can see that they are identical.",,False,bad,,,
65,"If you don't believe me, you can get the slide later and do some arts and crafts and see that they're identical.",,True,bad,,,
66,"But again, it's the same story, that if we take the background away, the illusion comes back.",,False,bad,,,
67,There is no way for us not to see this illusion.,,False,bad,,,
68,"I guess maybe if you're colorblind, I don't think you can see that.",,True,bad,,,
69,I want you to think about illusion as a metaphor.,,False,bad,,,
70,Vision is one of the best things we do.,,False,bad,,,
71,We have a huge part of our brain dedicated to vision - bigger than dedicated to anything else.,,False,bad,,,
72,We use our vision more hours of the day than anything else.,,False,bad,,,
73,We're evolutionarily designed to use vision.,,False,bad,,,
74,"And if we have these predictable repeatable mistakes in vision, which we're so good at, what are the chances we won't make even more mistakes in something we're not as good at, for example, financial decision-making.",,True,bad,,,
75,(Laughter),,True,bad,,,
76,"Something we don't have an evolutionary reason to do, we don't have a specialized part of the brain for, and we don't do that many hours of the day.",,False,bad,,,
77,"The argument is in those cases, it might be that we actually make many more mistakes.",,False,bad,,,
78,"And worse - not having an easy way to see them, because in visual illusions, we can easily demonstrate the mistakes; in cognitive illusion it's much, much harder to demonstrate the mistakes to people.",,False,bad,,,
79,"So I want to show you some cognitive illusions, or decision-making illusions, in the same way.",,False,bad,,,
80,And this is one of my favorite plots in social sciences.,,True,bad,,,
81,It's from a paper by Johnson and Goldstein.,,False,bad,,,
82,It basically shows the percentage of people who indicated they would be interested in donating their organs.,,True,bad,,,
83,These are different countries in Europe.,,False,bad,,,
84,"You basically see two types of countries: countries on the right, that seem to be giving a lot; and countries on the left that seem to giving very little, or much less.",,False,bad,,,
85,"The question is, why?",,False,bad,,,
86,Why do some countries give a lot and some countries give a little?,,False,bad,,,
87,"When you ask people this question, they usually think that it has to be about culture.",,False,bad,,,
88,How much do you care about people?,,False,bad,,,
89,"Giving organs to somebody else is probably about how much you care about society, how linked you are.",,False,bad,,,
90,Or maybe it's about religion.,,False,bad,,,
91,"But if you look at this plot, you can see that countries that we think about as very similar, actually exhibit very different behavior.",,False,bad,,,
92,"For example, Sweden is all the way on the right, and Denmark, which we think is culturally very similar, is all the way on the left.",,True,bad,,,
93,"Germany is on the left, and Austria is on the right.",,True,bad,,,
94,"The Netherlands is on the left, and Belgium is on the right.",,False,bad,,,
95,"And finally, depending on your particular version of European similarity, you can think about the U.K. and France as either similar culturally or not, but it turns out that with organ donation, they are very different.",,True,bad,,,
96,"By the way, the Netherlands is an interesting story.",,True,bad,,,
97,"You see, the Netherlands is kind of the biggest of the small group.",,True,bad,,,
98,"It turns out that they got to 28 percent after mailing every household in the country a letter, begging people to join this organ donation program.",,True,bad,,,
99,"You know the expression, ""Begging only gets you so far.""",,True,bad,,,
100,It's 28 percent in organ donation.,,False,bad,,,
